Id,EssayText,Score1,Score2
16967,"Rose is pressured.  She reveals this trait as she talks about the dream she has, and in the fact that she does not answer her aunt when Rose is asked by her if she feels weighted down by all she does to help her family.",0,0
16968,"Rose is sweat and wouldn't want to hurt anyone, like Anna. She was being nice to her and telling her the good things about what they are doing and she is putting her bad feelings behind her to make her sister happy.",0,0
16969,Anna was trying to help sounding like their mother because their mother didnt get off work until late and Rose had doosed off while she was trying to write her state essay to win for.,0,0
16970,'You sound just like Mama.' it was when Anna and Rose were talking in the kitchen,0,0
16971,"One trait that Rose has is that she is understanding. When Anna says that money isn't everything, Rose explains to Anna that money is everything when you already have everything. Rose is trying to make Anna understand that her family is just trying to help them out.",0,0
16972,"Anna glared at Rose.'Money isn't everything.'     'Only if you have everything,' Rose said. She tried a laugh that sounded fake even to her. 'We have our part to do to help Paul finish college. Then he'll get a good job; Anna; and he'll pay for you and me to go to college.'",0,0
16973,"One trait that can descirbe Rose is responsible. It seems like she is responsible for so much in her and her families life. For example, when she has to work her work shift and help her Aunt Kolab in paragraph 2.",1,1
16974,"One trait that Rose has is selflessness. I know this because when she is talking to Anna and Anna tells her how she is feeling Rose responds with, 'He had to go. The job in Los Angeles paid three times what he was making here.' She is feeling overwhelmed but does not mention it to her sister.",1,1
16975,"Based on Rose's attitude from the story, she seems like she cares a lot about her family, but is also worried about her family. Even though she seems worried or doubtful, one line in the story she says to her sister, 'We have our part to do to help Paul finish college. Then he'll get a job, Anna, and he'll pay for you and me to go to college.' In this sentence, it sounds like she has a little bit of faith also.",1,1
16976,"I think shes just feelin alot of pressure with all that shes doing. so the trait i think she has is patience. She's always waiting onand helping others. One detail from the story that shows me this is, when it sasys, 'The day, like most of her days, had been to long, too demanding. From school she'd gone straight to the resturaunt to work a four hour shift, then straight home to help aunt kolab prepare a quick supper.'She's always helping others, and i think that means she has patience.",0,0
16977,"From her conversations, Rose seems to be a caring individual, in the way that she tried to comfort Anna and in her kind and gentle behavior towards Aunt Kolab when asked if this lifestyle was difficult. She cares about her family enough to work a job to help support the family and send her brother to college and seems to be caring enough to help carry the entire family.",2,2
16978,"Rose is grateful. She is willing to help the family whenever it is needed. She is willing to get a job and helped pay for her college education and also Anna's, her younger sister. In the story it says in a different way that she is proud of her heritage and how she lives.",1,1
16979,In the story Rose is a very giving person. She tries to help pay for her brothers college and do an essay to receive a prize. She works all the time just to help her brother. That is why she is a very giving person.,2,2
16980,"She is steadfast in her loyalty to her family.  Even though she is tired of working, homework and her essay she keeps on going.  She is hoping her life will get better.",1,1
16981,"One trait that can describe Rose is that she is responsible.  'The day, like most of her days, had been too long, too demanding.  From school she'd gone straight to the restaurant to work a four-hour shift, then straight home to help Aunt Kolab prepare a quick supper.  After that it was time to do homework.'  This shows that Rose has a lot of things to do and makes sure she takes care of everything.",1,1
16982,One trait that can describe Rose is thoughtful. Rose is thoughtful because in the story she is trying to help her sister understand that their father had take the other job for the money.,2,2
16983,Rose and Anna both want their mom and dad to stop working so late at night and Rose thinks that Anna should try and find out if she could get some time off work to do her work from school.,0,0
16984,"One trait that can describe Rose based on her conversations is that she is caring. Rose cares for her sister and family, even to the point where she will hide her true feelings to make her sister feel better. When Rose was having a converstaion with Anna, she spoke gentely trying to word her sentences to make it seem that it was not that big of deal that their dad was gone. Based on her converstation with Anna, Rose seems to be a thoughtful and caring person.",2,2
16986,If i had to show one trait from Rose it would be based the conversation with Anna. Traits I can see from this conversation is she is in a way nieve.,0,0
16987,Rose is a very hardworking girl it seems like. She has alot on her shoulders. She just needs to take a break an chill for a little while.,1,1
16988,"One trait I can describe Rose as having is, she thinks that she does everything for the family. And that she is sick of doing it. In the story it says, 'Do you feel so weighed down by what your doing to help this family?' 'Rose didnt answer. If she told the truth, she would hurt her aunt.'",0,0
16989,"It appears she tends to feel as if she is living in her brothers shadow, that if she doesnt amount to him she isnt going to be good enough.",0,0
16990,"She's optimistic, in paragraph 23 (sentence 1-2) it says, 'Rose kept nodding. Maybe her life would get easier.",1,1
16991,Rose feels tied down by what she is doing to help her family. In her dream,0,0
16992,"Rose is upset, because she is trying hard to keep her family happy, and there is always so much to do. Rose's sister gets upset when they start talking about their father being gone.",0,0
16993,"Rose is caring. The part where her aunt asks her is she feels weighed down because of her family, Rose did not want to answer because she felt it would hurt her Aunts feelings.",2,2
16994,"The first trait that Rose exemplifies, is the trait of expressing someones feelings. One example, when Rose trys to explain to Anna about her dad getting a better job for them to go to college and actually getting something out of life. Another, example is when Rose expresses how she feels about Cambodian her first country and how she wishes it would be just like that.",0,0
16995,"Rose seems like a very compassionate young girl that truely wants to help her family throughout their time of need. 'From school she'd gone straight to the restaurant to work a four-hour shift, then stragiht home to help Aunt Kolab prepare a quick supper.' She helped out her family so much even though the stress was weighing down on her.",1,1
16996,"Rose seems shes got an anger issue,She stood up and stalked out of the kitchen.",0,0
16997,her younger sister walked in rubing her eyes and rose said what is wrong,0,0
16998,Caring 'Anna' 'what's wrong ?' 'you feel ok?',2,2
16999,One trait that describes Rose is that she is respectful and respects what her brother has done for their family at such a young age by sticking up for him in her conversation with Anna.,1,1
17000,Rose is scared of hurting her aunt by telling the truth.,0,0
17001,She is stressed she is constantly thinking and feeling overwhelmed,0,0
17002,Rose is a very compassionate and caring person. While both she and her younger sister are discouraged she still tries to make light of the situation to make her sister feel better although she is struggling internally.,1,1
17003,"One trait that is used by Rose in the story is her support.  Alothough Rose has school, work, and a 3,000 word essay to write, and cooking to do, she is still working hard to support her brother Paul.  Even though she feels weighed down by the crammed schedule, she is still working her four-hour shift at a restaurant after school.",0,0
17004,"Rose is lonesome just like her sister Ana, but she doesn't shoe it and only tells Ana that thier father is gone to get money to make their lives better.",0,0
17005,"Frusraited, because in the conversation she has a tone of just cramming things in, and that she cant do it.",0,0
17006,stressed from everything,0,0
17007,"I think Rose is accountable. During her talk with Anna, she interupts her own schedule to talk to Anna and comfort her after she has a bad dream.",0,0
17008,Money isx Tha Motive !,0,0
17009,"Rose has an introverted personality. She listens to what the other person has to say and then internalizes her thoughts and emotions without communicating them aloud. By beind too afraid of telling her aunt how she truly feels and by just assuring Anna that their parents are doing their best for the family, this character seems to keep her true opinions to herself.",0,0
17010,"Rose is a woman of many different personalities and traits, but there is one trait in perticular that stands out.  Rose is a determined woman, she is willing to do anything and everything for the better of her family, and is willing to fit everything she can into her day.  an example from the story is, 'The day, like most of her days, had been too long, too demanding'.",1,1
17011,"Rose is responsible because when speaking to Aunt Kolab about all her work and worry she has due to help her family, she doesnt complain. Rose accepts that what she does must be done to help out her family and fulfills her duties.",1,1
17012,"I think one trait that can be concluded from this story about Rose is that she is a great listener, she takes advice and offers very well. One example is at the end of the story when Rose has a conversation with her Aunt Kolab she says she feels lighter after her aunt decided to offer to sew and make special treats for Rose and Anna.",0,0
17013,"rose laugh was gone sound fake, and paul finshing college.",0,0
17015,"Based on her conversation with Anna, Rose seems to be a caring person who watches out for others. When Anna says that she is lonesome for her father, Rose tries to lift her spirits and change Anna's attitude about the subject by saying that their father had to leave.",1,1
17016,"Rose is a very caring person.  In the conversation Rose was having with Anna, she was trying to reassure her sister. Rose was trying to let Anna know that everything would be alright once Paul recieved a job. Paul would pay for Rose and Anna to go to college so that they can get jobs.       When Rose is talking to Aunt Kolab she didn't want to tell her aunt about how she really felt about weighing down the family.  Rose believed that if she told the truth it would hurt Aunt Kolab's feelings.  Rose really did believe that she was being weighed down by her family, she just didn't want to admit it to Aunt Kolab.",2,2
17017,One trait that can describe Rose based on her conversations with Anna  is that she is sincere. Rose listens to Anna as she tells Rose she is sad for her two parents. Rose tries and cheers her up and looks on the positive side of things. That is why Rose is sincere.,0,0
17018,"In the converstation between Rose and Anna, a reader can depict that Rose is caring of others.  During the conversation Rose asks Anna if she's alright and Rose also tries to explain why their father is gone and that in the end it is all worth it.",2,2
17019,"Rose is caring, she says her and her sister have a part to do to help Paul finish college.",2,2
17020,"Rose is a very determined, hardworking girl. She does well in school, works a demanding job, and helps out around the house. Her conversation with Anna helps the reader to see her determination to succeed in life, and to make her sister feel better about the situation. Also, Rose's conversation with Aunt Kolab shows how Rose is determined not to let her family down.",1,1
17021,"Rose is guilty.   Rose did'nt answer. If she told the truth, she would hurt her aunt. And probably her aunt would tell her mother.",0,0
17022,She is serious in everything she does. She goes to work and then comes home and helps her aunt prepare a quick supper,0,0
17023,"She is understanding, because even though she does not want to work all the time she knows that she has to do her part to help the family.",1,1
17024,Nice,0,0
17025,She stood and stalked out of the kitchen. She was angry but very miss understanded.,0,0
17026,Rose is trying to be very optimistic during her conversation with Anna. She tries to make Anna realize that her dad left only because he was getting paid more at his new job.,2,2
17028,Rose is kind-hearted as shown by the gentle manner in which Rose spoke to her younger sibling Anna and also shown by the fact that Rose did not want to tell the truth about how she felt because she feared it might hurt her Aunt Kolab.,2,2
17029,One trait that can describe Rose is that she cares for the well being of others. She doesn't want to hurt others so she watchs what she says and is respectful. An example of this is when Rose is talkin with Aunt Kolab in the kitchen and her aunt asks her if she feels 'weighed down' by all she is doing. Rose being nice and not wanting to hurt her aunts feelings didn't give her an answer. Then her aunt realized that the family relies heavily on her and tries to make it easier on her.,2,2
17030,"Rose is very hard working, an example from the tex is when it talks about her daily schedule and balancing work, school, and her home life.",1,1
17031,"When Rose was talking to her Aunt Kolab, she didn't want to say much in the begining because she wasn't for sure what she would say, but when her aunt talked to her about it, she felt releaved.",0,0
17032,She kind of keeps to herself and doesnt want to hurt people by releasing her feelings about whats going on with her,0,0
17033,One trait that can describe Rose based on her conversation with Aunt Kolab is caring. When Rose is talking to Aunt Kolab she doesn't tell her the truth because she doesn't want to hurt her aunt's feelings. This shows that Rose is a caring person.,2,2
17034,Rose is hard working. She fell asleep while working on her essay.,2,2
17035,"Stressed out, in her conversation with her aunt, Rose describes her dream and her aunt interprates it as Rose feeling too much weight to carry.",0,0
17036,Based on Anna's response 'Only if you already have everything' when Rose says 'Money isn't everything' you can determine the Rose is very money driven has may have a slight trait of greed.,0,0
17037,"Rose can be described as being reserved about her true feelings. This shows in her conversation with Aunt Kolab, in which Rose's responses consist of nodding as Aunt Kolab is explaining how she understands Rose's point of view.",0,0
17038,"Rose is not a person that gives up, even when it gets rough.  Even though her family was going through a rough time and she couldn't find a topic for her paper, her aunt helped her find one.",0,0
17039,One trait that can describe Rose is reminiscent because she reminisces about their time in Cambodia and she reminices about her broothers graduation andn the teary eyes of her parents.,0,0
17040,She thinks about the getting the job done. When aunt Kolab was talking to her she was thinking that she could use that topic for her essay.,0,0
17041,"Humorous- She replied to Anna's comment, 'Money isn't everything', with 'Only if you already have everything.'",0,0
17042,"one trait that i would say anna has is worried. she always seems like she has no time. like when she is so busy, that she has not enough time to write the essay. If she does have enough time, however, she wont be able to get to sacramento. she is also worried, because she holds the fate of her brother in her hands. and worried for him, becasue he holds the fate of Anna and Rose in his hands.",1,1
17043,"Rose is really worried about what will happen in her future. The story said that she wants her dad to pay for her college, and her sister said money isn't everything.",0,0
17044,Rose feels grateful after talking to her Aunt Kolab.  Her aunt tells her that she will try to do something to make her load easier. After she says that Rose said that that her aunt's offer had somehow made her feel lighter.,2,2
17045,"She's afraid of hurting people, emotionally.  In the passages, in says, 'Rose didn't anser.  If she told the truth, she would hurt her aunt.",0,0
17046,In the story Rose felt an urgent need to relate the dream so it would loosen her grip. Rose told it to her Aunt Kolab.,0,0
17047,"The one trait would have to be honesty. She told Anna how she felt when they were talking. When they were talking about how their dad had to leave to make more money, Anna said 'money isn't everything', Rose said it isn't if you already have everything.",0,0
17048,"Rose is described as motherly and realistic in her conversations with Anna and Aunt Kolab.  Anna is clearly upset in her conversation with Rose, because her family lives a very hectic life and Anna needs someone.  Rose steps in and momentarily becomes a parental figure in this situation, attempting to comfort her sister in this difficult time.     She is also protrayed as very realistic.  This family is going through a lot and it is very understandable that Rose is stressed out over some of the things going on.  This is made clear during her conversation with Aunt Kolab, where she confesses about all the stress she is going through to her Aunt and talks everything out.",2,2
17049,She feels stressed but she is still willing to work for her family's sake.Aunt Kolab asked her if she felt 'weighed down by what she was doing for the family' Rose didn't answer though because seh knew if she told the truth that it would hurt her aunt and family.,0,0
17050,"One trait that describes Rose is hard working. You can tell she is by having long days at school, and then having to work, followed up by helping her Aunt Kolab prepare supper, than having to do her homework and trying to concentrate on doing a 3000 word essay. She works very hard each day to accomplish this.",1,1
17051,"In this passage, Rose is the mother figure to Anna. Since their dad and mom both are gone working, Rose has to sweep in as the caretaker. Anna came to Rose because she had a bad dream. Anna talked about how she thought money wasn't everything and how she missed her parents. Even though Rose felt the same way and was struggling with the same problem, she had to grow up and be optimistic for her sister as if she was a parent.",1,1
17052,Rose seems to be worried about Anna because she comes in the kitchens and immediately asks Anna 'Whats wrong? You feel okay?',2,2
17053,"One trait that descirbes Rose is strong. When she is talking to Anna she tells her that the reason their dad had to leave is because he needed to go and work. Instead of showing her sadness about her dad leaving, she tells Anna that he did not have any other choice. He had to leave because he needed to raise money for the family.",0,0
17054,Rose felt an urgent need to relate the dream.,0,0
17055,She is caring. In the story she wants to tell her aunt how she feels but it said that she didn't because she didn't want to hurt her aunt.,2,2
17056,"She is honest with what she says. 'If she told her the truth, she would hurt aunt'.",0,0
17057,One trait would be the ability to think deeply. She comes up with the idea to make special treats.,0,0
17058,She is respectful because she didn't want to hurt her aunt.,0,0
17059,rose is resposible. for the way she trys to take care of her sister and does alot of work for the family.,2,2
17060,ROSE IS VERY CARING AND THOUGHTFUL,1,1
17061,"Her display of emotion. When she was asked, 'Do you feel so weighed down by what you're doing to help this family?' she gave no reply. Indicating that she had felt pressure attempting to help the family.",0,0
17062,"She is a hardworker because she holds a job, does well in school, and helps take care of the family.",2,2
17063,Rose is slowly learning from her aunt. Rose dosn't necesarily like the fact on her aunt telling her up .,0,0
17064,that they were fighting about something and then they didnt want that conversation to go any further.,0,0
17065,One Trait that shows how Rose is as a person is that she is very mature. She works alot to help pay their way in this country. While she works she still keeps up on school work and helps her aunt cook for the family.,2,2
17066,Rose is worried and left out. Because she hasnt been able to finish her eassay or feel at home in the new place they are living.,0,0
17067,"Caring, because when her sister walked in the she asked her sister if something was wrong and if she was feeling okay.",2,2
17068,"She is a very busy person and doesnt have very much time for what she wants to do, and to be with her family. For example, this essay states how she barely has time for her writhing asignment 'When would she squeeze in a flawledd three-thousand-word essay?'",0,0
17069,I think that Rose likes to keep her feelings to hereself like shes shy or just don't like to talk about her problems.,0,0
17071,"Rose is not very expressive of how she truly feels. An example is when Anna askes her if she is feeling okay, Rose tells Anna she is okay when in reality she is stressed.",0,0
