id_1,answer_1,score_1,id_2,answer_2,score_2,sim_label
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20597,"Mr. Leonard had a background on Paul they both got alond very well, Mr. Leonard teach paul how to play sports, and teach him how to do his work.",0,1
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,21737,"Mr. Leonard didn't do well in college.Evidence' Things were different back then,' he replied. 'The college scout's told me that my grades didn't matter, that I'd have tutors to help me, but college work is a whole lot harder than high school work. I lost my scholarship and flunked out. No other school wanted a runner who couldn't read.'",0,1
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,21165,Paul was going to help the teacher with things he needed help on.  he did this by walkin towards the school telling Mr. leonard it was time for his training.,0,1
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20702,because things where different in college and evrything.,0,1
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,21555,Paul is not a very good student but he is a very good athlete.,0,1
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,21418,"When Paul learns about Mr. Leonard's past it made him want to work harder in hurdling and in his efforts for reading. He said that Mr. Leonard's emotions were familiar to him, so now he will work hard to help himself and Leonard",1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20576,When Paul knows about the background information about Mr. Leonard he identifies him self on what he says because Mr. Leonard couldn't read like Paul. But what was different is that the schools before didn't have anything to help students then. What Mr. Leonard is trying to do is to show that he is aforcanet for having a learning center that can help many students know then what they had then.,1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20568,"Paul is surprised on what he has learned about Mr. Lenards back ground, and he ask him what happend to him.",1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20170,It tells him that if Mr. Leonard can win at these huirdles and teach him how to do it. He can teach Mr. Leonard how to read.,1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20643,"The effect that the background information about Mr. Leonard had on Paul was great for Paul and Mr. Leonard.  Paul realized that he could do something he never thought of doing with the help of Mr. Leonard.  Paul wanted to help Mr. Leonard, just like Mr. Leonard helped him.",1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,21198,The background information startled paul when he herd about Mr. leonard,1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20920,Paul is shocked to hear that Mr Leonard was in track an never told anyone,1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,21400,I think it motivated Paul to do better in school and do be the best at track that he could be.,1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,21744,The effect that the backgroung information had on Paul was life changing. He finally found someone who had his same condition that was actually pretty good at something. Now I see motivation in Paul and he's sees it in himself as well. He realizes that was just a minor setback for a major comeback!,1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20097,It affected Paul because Mr.Leonard's story was almost the same as his and he could relate to the feelings of Mr. Leonard. Like being called on to answer a question and not knowing it.,1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20622,"The background information that Paul gets about Mr. Leonard gives insight into Mr. Leeonards' life. Paul sees why Mr. Leonard sympathized with him, since they both have a similar problem.",1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,21133,"The backgroung knowledge that the narrator has for Mr. Leonard, makes the narrator respect Mr. Leonard more. He knows Mr. Leonard is an accomplished athlete that knows what he is talking about, therefore he respects and follows his advice.",1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,21343,"That Mr.Leonard is a good and talented athlete, but a very poor reader. Paul knows the feeling of not knowing how to read. Finding out about Mr. Leonard pushes Paul to read and work hard.",1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20783,When Paul does a background check on Mr. Leonard he realizes that Mr. Leonard was the same way he was back in school. He wants to make something of himself instead of being a hall monitor in a middle school someday.,1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20550,he can Relate to him,1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20882,The effect of Mr. Leonard's background on Paul is great.  Paul can connect himself to Mr. Leonard because their backgrounds are similar.,1,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20662,"He learns that Mr. Leanard was a great track runner for his college, that he even broke records. Paul feels more conected to Mr. Leonard because he too can't read.",2,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,21661,The effect the background information gave Paul was that if you try hard then you can become a track star. It also suprised him that Mr. Leonard had never told him about his records. Paul also realized that Mr Leonard and him shared the same feelings of embrassment when it came to school.,2,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20580,"When Paul finds out about Mr. Leonard's past, he is shocked at first. Mr.Leonard used to be a very successful track athlete. However, he didn't have the grades to continue doing well in college and he eventually lost his scholarship.     I think Paul relates to what Mr. Leonard went through so well is because Paul was basically going through the same thing. He had to go the learning lab because he was unable to read. Not only could he not answer the right questions or read in class, but he was extremely embarrassed. He was afraid that he wouldn't be able to do anything since he believed that he wasn't that smart.      Mr. Leonard explains that he didn't have the resources when he was a child that Paul has now. All Mr. Leonard had was friends to help him, and unfortunately that didn't help his grades get better. He wants Paul to continue learning and to be succesful since he knows what its like to not be able to read.      Paul is affected greatly by the information he learns because he is going through the same thing. He relates to Mr. Leonard and in the end, that is why he decided that he would help him and get him to read.",2,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20820,"The background information about Mr. Leonard has an astronomical effect on Paul. Paul found a new form of respect for Mr. Leonard after reading the background information, which can be infered by Paul's astonishment of Mr. Leonard's accomplishments. Paul now looks up to Mr. Leonard as an idol for jumping hurtles. When Paul learns of Mr. Leonards disability, he wants to help Mr. Leonard in the same way that Mr. Leonard helped him.",2,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20766,"Paul was curious as to why Mr.Leonard had never mentioned of his running past. He seemed proud of him that he had accomplished something so great and had something to his name. When Paul found out the reasoning that Mr.Leonard had for what happened, he felt for  him. Paul knew exactly how Mr.Leonard felt, the embarrasment, the lack of knowledge while everyone else had the answer, he could truly relate to him.      It occured to Paul, that in the same way Mr.Leonard had approached him, and helped him out with athletics and doing something for himself, he was gonna help Mr.Leonard do the same. Paul wanted to be able to offer his services to him by helping him improve his reading skills. And while helping him, it would also improve Paul's reading skills.",2,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20452,That Mr. Leonard was good but not school wise. Just like paul. so he told mr. leonard its time to start your training,2,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,21588,"Paul is suprised that Mr. Leonard didn't tell him about being so good at track, that is after all something a person should be proud of. Paul says 'Why didn't you tell me about this?'",2,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20356,the background information about Mr. Leonard helped Paul relat to him more making Paul want to help Mr. Leonard by 'its time to start your training' Paul means he is going to help Mr Leonard learn to read.,2,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,21438,"Paul was shocked to find out that Mr. Leonard was a hurdler in college. That information motivated Paul to be a better hurdler. It made the bond that Paul and Mr. Leonard shared, stronger.",2,0
21528,"The reader recieves background information about Mr. Leonard throughout the story. The reader knows that Mr. Leonard is the hall monitor and keeps the kids moving, shows an interest in students who struggle with school, and used to be a track star.         By being a hall monitor, Mr. Leonard is used to telling kids where to go and what to do. The kids in return are used to obeying him. That's why Paul never quit when Mr. Leonard made him do more work because he had been 'conditioned by hearing those words every day.'     Mr. Leonard is empathetic towards Paul because he knows what it feels like to not do well in school. He even admits to Paul the he 'lost my scholarship and flunked out'      All of these examples give background information on Mr. Leonard.",0,20579,"The background information has a significant effect on Paul.  When Paul first learns from his coach that Mr. Leonard was a star athlete, he goes and asked about what happened.  Mr. Leonard told Paul that he could not read and fluncked out of college, which Paul himself could relate to.  In the end they both bettered the other and a way.",2,0
