Id,EssayText,Score1,Score2
8280,"Invasive is an important word in this article. It describes how the introduction of the python into the Florida Everglades affects the natural balance of predator vs prey. Pythons are eating animals animals they weren't previously eating, eating other animals main source of food and being eaten instead of other animals which is disrupting the levels of predator vs prey.",1,2
8282,"Invasive is significant to the article because RobRoy MacInnes is introducing animals from different places into areas they aren't belong. Invasive is also significant because Skip Snow believes that the new animals are ""imperiling five endangered species"" in Florida since they aren't supposed to be there.",2,1
8284,"Invasive is an unfair term that means that the animals are invading their territory when they were welcomed. ""They're 'introduced', I think that 'invasive' is passing judgement (pg 4)"".",0,1
8291,"""Invasive"" has a significance to the article because as much as some people may think like MacInnes when he said ""It's unfair to use the term 'invasive species', they're introduced."" Some animals like pythons are unnaturally inhabiting new places. Invasive species can be major threats to biodiversity according to biologists.",2,1
8292,"The word 'invasive' in the article gives off a connotation that some species do not necessarily deserve. Not many people are used to seeing reptiles as pets and now that the idea is becoming popular, they refer to lizards and snakes as an invasive species. Achenbach says in paragraph 7 ""...the term invasive species is unfair .I think that 'invasive' is passing judgement"". This word almost forced of bias upon the reader.",1,0
8293,"The significance of the word ""invasive"" is to state how dangerous an animals can be when its bough into a new habitat.",1,0
8299,"The word invasive describes how a specie is not indigenous to an area can come or invade this land and live off of it. This relies to the article because pythons are invasive to the Everglades. Invasive species can cause ""major threats to biodiversity "" (9) of the land they inhabit.",1,2
8313,"The significance of the word ""invasive"" throughout the article is used in unnecessary terms. In the article it states "" Even the term"" invasive species "" is unfair he said. "" They're 'introduced"". I think that invasive is passing judgements"". Invasive is used because not everyone could find a pet word or a get pet or even a pet at all, and in the article it is proved some people actually find them as a pet rather than an invasive specie.",0,1
8316,"The word invasive means unfamiliar. This word goes with the article because some people try to say, some reptiles are invasive, this author does agree. The author wrote. ""Even the term invasive species is unfair. They're introduced. I think that invasive is passing judgement.""",1,0
8318,"The word ""invasive"" is inappropriate to use when describing reptiles, when based upon one's opinion, according to MaCinnes whom sells more lethal species. The word invasive is used to describe pests and depending solely upon opinion regarding reptiles, one may find the word rude.",0,1
8322,"I think that the word invasive means something that doesn't belong some place and invades the property or anything. Basically, something that appears somewhere that doesn't belong there.",1,0
8337,"Based on the artical invasive word mean harmful, dangerous, or innaproriate. Because that is what most people would think of reptials. People who have no liking towards them. But MacInnes says its unfair since he is the one selling them. But to most they just invade their lives.",1,0
8339,"The significance of the word invasive is that they are saying the animals are not wanted and are causing harm. MacInnes sees things differently, he believes that they aren't invasive, instead he says they are ""introduced"". Overall, the article is arguing whether or not introducing these animals to different habitats is bad.",2,1
8342,"The word ""invasive"" implies that the pythons intruded and are causing havoc within the ecosystem. However, MacInnes says that, ""They're introduced: I think that invasive is passing judgement. This belief is not shared among everyone and therefore, a cause for controversy between biologists.",2,1
8344,"The significance of the word ""invasive"" to the rest of the article is that when people think something is invasive, it shouldn't belong. MacInnes says that using the word ""invasive"" is unfair to pythons & other reptiles because he thinks they're just being introduced. This suggests people don't want to be introduced to something different.",2,1
8356,"Invasive in this article means intrusive. This is shown through the fact that these snakes suddenly moved in and now there are a ton of them. It is also shown though the fact that the snakes are"" impelling the endangered species in the Florida keys.""",1,2
8357,I think the word invasive means species from other places brought to a place were is not their type of habitat. Because in the article it stated that invasive is passing judgement.,1,0
8365,That invesive is used saying that they are rare animals and the are harmful. They were never seen before around a lot of people.,0,1
8367,"When the article mentions invasive, it means a species is dominating the ecosystem it inhabits. Since pythons are generalists predators, they can take down almost any species within its ecosystem, allowing them to thrive and take over the whole ecosystem.",1,2
8375,In this article the word invasive is a significance of dangerous carnivores such as the Burmese python. These invasive reptiles must have microchips to identify them in the wild. Invasive also means that the animals in this article are wild animals.,1,0
8383,"The significance of the word ''invasive'' means moving around, going to different territories or taking over. According to paragraph twelve invasive species undergo a lag before proliferating.",0,1
8385,Invasive is important because it tells us that these animals people are keeping as pets are dangerous and a risk to have as pets in the U.S where they are not from.,1,0
8390,"""Invasive"" is a word for animals who are not native to this country, state or city. Biologists say that invasive species are a threat, invasive species may lizzards, all types of snakes and scorpion.",1,0
8395,"Invasive means something that came your toritery without you knowing or against your will. People see the word invasive as threatening because, usually when something irritates is not good.",1,0
8402,"The word "" Invasive"" is significant to this article because it is the way people classify reptiles. In the article, he states that the U. S. fish and wildlife service is blocking him from importing some reptiles. The word "" invasive"" is used to describe these types of reptiles passing unfair judgement to them.",1,0
8404,"In this article, the word invasive means haw and somawhat dangerous because in the article it says, ""Even the term 'invasive species' is unfair, they're introduced, and that shows that the government does not think that 'invasive' species should be allowed over into the states regardless the unknown.",1,0
8406,A species that will only stay at one climate and could almost try to eat anything.,0,1
8407,"The word invasive is significant in the rest of the article because it explains why animals like pythons and other reptiles are causing problems. An invasive species is an animal who is not native to an area so they are ""major threats to biodiversity"" according to some biologists. The word invasive explains why there is a debate between scientists and people like RobRow MacInnes.",1,2
8410,The significance of the word invasive to the article is the snakes are growing more and more use to the different ways of different places so there invading places.,1,0
8413,Invasive I believe is bad because in the story the say that invasive species unchecked by natural predators are major threats to biodiversity.,0,1
8421,The word invasive is significant because that is the point of argument. Skip Snow does think they are invasive because they didn't just come to the Everglades. These animals are wiping out endangered species. MacInnes says it is an introduction because it allows more of biodiversity.,2,1
8433,"The word ""invasive"" has greater significance on the article. ""Invasive"" means that animals are getting introduced into areas they are not naturally found in. Paragraph 9 states ""invasive species unchecked by natural predators, are major threats to biodiversity"". This shows the significance of ""invasive"" in the article.",1,2
8435,"Invasive is to to be wide spread and escape in a mass area. For example, in the teat pythons escaped because of the hurricane in 1992 and the following years they have been seen in many other different locations.",1,0
8439,"The word invasive is unfare because it describes the type of species. Multiple time in the article the phrase ''invasive species'' is used. Also, Mac Innes doesn't agree with this term because he feels as if it is unfair. ''They're introduced. I, think that 'invasive' is passing judgement.''",1,0
8443,"I n the article they use the term ""invasive"" , meaning a dangerous specie. Also, saying that they are a threat to the ones they prey on or more aware there doin.",1,0
8445,"The significance of the word ""invasive"" means that its different, unique in the way it is. In the article it states""even the term"" invasive species is unfair, he said, ""they're introduced. 'I think that 'invasive' is passing judgement"". They're many animals that can be invasive species.",0,1
8449,"The word invasive is used to describe how humans see reptiles as these new scaly creatures being brought into a country not used to them.You'd leave them alone or die of fright(Achenbach). Many people are afraid of these reptiles when they shouldn't be. The term invasive is unfair he said, ""they're introduced""(Achenbach). When you hear invasive, you think dangerous but writer roel Achenbach claims they are not and the name doesn't fit. They are just new.",0,1
8453,"The significance of the word ""invasive"" of this article is that by being dangerous reptiles like pythons, and Nile monitor lizards as pets can cause a danger to lead this particular animals artist. Also that it is causing more of the python species to be more in local areas, instead of their natural habitat. So by the author using that word ""invasive"" he or she wanted the reader to get the importance of having the reptiles as pets.",0,1
8467,"The significance of the word invasive means more dangerous. In the article I quote ""Even the term invasive species is unfair, he said"". ""They're introduced. I think that invasive is passing judgement"". I believe yes pythons are dangerous but maybe he is right it is passing judgement before you see if they are invasive species.",0,1
8469,"Invasive is important because it shows the bias against the new species, "" Even the term 'invasive species' is unfair, they're introduced; I think that 'invasive' is passing judgement"". This is important because the article talks about how invasive species were invading other new ecosystems and, are a major threats to biodiversity"", which shows how invasive is representing a bias towards the generalist species because of that harm they do.",1,2
8470,The significance of the word invasive in this article means that pythons and other adaptible creatures are spreading rapidly into other areas. And without being checked or  controlled the species could over popullate and unbalance the surrounding ecosystem.,2,1
8471,"The word ""invasive"" is a significance to the rest of the story because the article explains how snakes and reptiles are growing in America. The word ""invasive"" is passing judgement though.""",0,1
8472,"The word ""invasive"" is a word to describe something that is invading. In this article the pythons are an invasive species and are invading the everglades.",1,0
8478,Invasive is important word because that is what the artical circles around was the python invasive or was it pertosly inter dosed.,1,0
8486,"The word ""invasive"" is significant to the rest of the article because it talks about the animals ""invading"" their environment. Its not invading its introduced, the animal is just seeing what its like.",1,0
8501,"The significance of the word "" Invasive' is for people to avoid reptiles and othe species some people do not want imported species into the U.S because it might harm the wildlife.",1,0
8506,"The word ""invasive"" means in this article dangerous. They are refering to the species in other words they are calling the species dangerous which according to the article is unfair and ""passing judgment"".",0,1
8508,"The world ""invasive"" describes that something is invading & causing harm. The article is trying to disprove that reptiles are invasive.",1,0
8514,"The word invasive is significant to this article because it causes readers to think that pythons and other reptiles are ""invading"" where they shouldn't. A reptile seller Rob Roy MacInnes even said ""the term ""invasive species is unfair."" This shows that even proffessionals are mis guided by the term ""invasive.""",0,1
8517,"The significance to the word ""invasive"" to the rest of the article is its shows how much the people don't like the idea. According to Rob Roy MacInnes, ""The tern ""invasive species"" is unfair."" In other words it's kind of a form of disrespect in a way.",0,1
8523,The word invasive is defined as harsh or mean. This word is significant because the whole article talks about snakes and reptiles and how they can be dangerous to have as a pet or just out in the wild. People don't want those invasive animals out there harming the endangered species like in Florida Keys.,0,1
8528,"The significance of the word invasive is, something that is taking over or may be invading. The think the reptiles are trying to take over.",1,0
8536,The word invasive is significance to the rest of the article because the article is pointing out affets of having different species go to other countries & climates.,1,0
8537,"Invasive is a very important word in the article. This word describes the feeling of Americans towards the pythons and it shows how Americans believe the pythons are going to damage the American wild life by spreading too much and ruining certain ecosystems. However RobRoy MacInnes believes that the term is ""unfair"" to the pythons, because of its negative conotations.",1,2
8538,"The word ''invasive'' means ''unfair passing judgement'' like something had happen something ugly thing like invasive species. Such as the hurmes python which is breeding up a storm in the Everglades and the nice monitor lizard, a toothy carnivore that can reach seven feet in length and has found a happy home along the canals of cape coral.",0,1
8539,"""Invasive"" is a significant word to the rest of the article because it is suggesting they are unwelcome in the Everglades. MacInnes says however that it is a wonderful introduction and beneficial to the Everglades which shapes the article because it went on to discuss other animals ending up in other habitats and how it's affected, itself and the environment.",2,1
8547,"The significance of the word ""invasive"" to the rest of the article is that the whole article is telling you how the python isn't ""invasive"". The article says the python is not invasive it is just being introduced to the United States.",0,1
8550,"The root of the word 'invasive' comes from the word ""invade"", generally meaning to take over something. Throughout this article, invasive is used to describe reptiles in a negative light. For example, biologists claims invasive species are major threats to biodiversity, because they invade other animals' habitats. They pose as a threat. P^ The word invasive is mainly describing pythons and the threats they cause as when they take over other areas.",1,2
8555,Invasive is important to the story because it tells you that the story will be about a dangerous specis of animals and how they will make other animals extinct.,0,1
8560,"Invasive is vary important word for this article. I think invasive mean dangerous or endangered. ""...Placing number of invasive species. Such as the Burmese python"" (5). When I think of a snake or python I think harmful and dangerous. As you can see, this is why invasive is significant in this article knowing it takes about multiple dangerous animals.",0,1
8561,Invasive is an animal that is not native to a area but adapts to the differences and continues to live and postulate there. Cobras and other reptiles are an example of an invasive species because they have a wide range of apetite an can survive different conditions. Invasive species are often a problem and hurt the native wildlife.,1,2
8562,"The significance of the word invasive to the article is that these species are unfair to the other animals around them. By humans setting pythons free in the Everglades, it makes it harder for other animals to survive because pythons and other invasive spiceies put them in danger.",1,2
8564,"The word invasive is used to describe many of the species referenced in the article, but mainly pythons. Reptile sellers disagree with the idea the pythons and other reptiles are invading habitats. They're not meant to be in wildlife specialist however, are labeling these species very inasive for they do not belong in places like the Everglade for a reason.",1,2
8572,The significance of the word invasive is how they say the pythons are an invasive species and they also argue that they were introduced and in call them an invasive species is unfair.,1,0
8578,Invasive apears many times threw this article. It's significance because is a key word.  ''Biologists say that invasive species unchecked by natural predators are major threats to biodiversity.'' In order to understand the key plant in this article you would need to know from context clues.,0,1
8580,"The significance of the word ""invasive"" is important because animals not eaten by their natural predator are dangerous treats  to biodiversity. According to the author , Biologists, however, say that invasive species, unchecked by natural predators, are major  threats to biodiversity. "" In other words, the word is important because the article explains the dangers of invasive animals.",2,1
8589,"The word ""invasive"" means to invade. In this case species of animals that inhabit an area which is not natural. People might argue that its more of ""introduced"". But when an alligator for example eats a snake. And then the snake pythons eating an alligator, it's not natural.",2,1
8592,"The significance of the word invasive is that there is a lot of something, in this case snakes. The article, talks about how snakes are around the world and there are more and more of them. As stated in paragraph 9 ""Life on earth has always moved around, but never so fast."" Pythons and other reptiles are being seen more.",0,1
8593,"The word invasive is basically another word for dangerous. Examples of invasive species are a crocodile, bee constrictor, or even a cobra. Invasive species are very dangerous and could be deadly.",0,1
8595,"The significance of the word ""invasive"" to the rest of the article means that spread every where they go there own way they do not stay in one spot. ""What's certain is that by 2002 multiple locations in remote regions of the Everglades.""",0,1
8604,"Invasive is when a species is not native to the region and then slowly adapts to the area it is in and then threatens other types of life, like the key largo woodrat wich is being eaten by pythons.",1,2
8606,The word invasive plays an important part this article because it explains how quickly these species could produce if they are not monitored.,1,0
8610,"The word ""invasive"" refers to a species that has entered an environment to which it is not native and lies damaged its natural ecosystem. MacInnes claims that the term ""invasive"" implies that the animals were unwanted in the area and says that instead thy were ""introduced"". Snow believes that they are ""invasive"" because they are destroying the natural equilibrium of the environment.",1,2
8615,"The word ""invasive"" in this article means that the species is a threat to other species living in Florida and around the south of the U.S. This shows in the title when it says ""One man's pet, another's invasive species"" which tells us that they believe that reptiles such as snakes, lizard and alligators can harm other native species in the area of Florida.",2,1
8622,Invasive means like harmful species like they can harm people.,1,0
8624,"The word ""invasive"" is significant to the article because the article mentions how the Burmese python is an example of an invasive species, this means the species can invade and adapt to a non-native habitat just like the pythons have been increasing in the Everglades, Florida.",2,1
8629,"In this article, the word ""invasive"" refers to the animals that are being introduced to new environment & affecting the biodiversity. The article says that biologists say ""invasive species, endangered by natural predators, are major threats to biodiversity."" This means that when these ""invasive"" species are brought to new places, they are affecting the habitats.",2,1
8633,"The term ""invasive"" used in this article is being used to show how differently people can view one animal. Dangerous reptiles such as pythons and cobras can be seen as common household pets to some people, but to others it is viewed as an invasive species that should not be kept as a pet and should be controlled.",1,0
8636,The significance with the word invasive in this article is all about the pythons spreading. They are invading other creatures habitats and taking over areas. They are putting other creatures in the border of becoming extinct.,2,1
8638,"Invasive to me means, ""dangerous."" In the article it said, ""the increasing #5 of invasive species such as... and it names a few animals who are not appropriate to be around.",1,0
8639,"The significance of the word ""invasive"" in this article means that some  animals can adapt to their environment where ever they are usually. When an animal cant leave their home due to certain conditions it means that it isn't invasive. They are just to adapted to their environment that can not leave.",1,0
8641,"Invasive is very significant to the article because it's about how pythons are threatening animals in he Everglades, they are basically invading. And this is supported by articles 11-17.",1,0
8645,"...""But biologists see the trade in nonnative creatures as a factor in the rising number of the invasive species. The word invasive deals with the rest of the article because it shows that animals such as pythons are increasing and has to do with the trading gang on.",1,0
8651,"The importance of the word "" invasive""is that all these rare species are not invasive. The author believes that this term is unfair for the animals instead he says they are "" introduced"". He thinks that the term "" invasive"" is passing judgement. Also, this term relates to the article because these species are being "" introduced "" to society.",0,1
8653,"The significance of the word ""invasive"" means a number of species Forming together. According to the article. ""nonnative creatures as a factor in the rising number of invasive species such as the Burmese python, which is breeding up a storm in everglades."" In other words the word invasive is telling us readers that these species are in the everglades more than before.",0,1
8654,The word invasive is thrown around a lot in the article and in MacInnes mind is a bad word to describe the species of animals that are coming into Florida. He believes that the are introduced.,1,0
8659,"The word invasive in this article means that they are threating. Like what it say in the artical ""the goverment overestimates the threat posed by invasive reptiles. So invasive means threating.",0,1
8662,"""Invasive"" means to invade. A lot of people think keeping reptiles as pets is invasive. Some people disagree. ""They're 'introduced'. I think that invasive is a passing judgement. Some people think that ""invasive"" is an unfair term.",0,1
8664,"The word invasive means that some thing is introduced on another thing's property. Like how some people are bringing in exotic animals, and bringing them into the United States.",1,0
8670,"The word ''invasive'' means to take over. In the article ''invasive'' is used to explain how some people believe now species will become invase, take over areas in which they are placed . The word ''invasive species'' are used in the in the article to characterize new species of animals that are being argued will take over areas in which they do not belong.",2,1
8675,"So this story the word ""invasive"" meant they are ""unchecked by natural predators, and are major threat to biodiversity."" They meant that they are really dangerous for the environment and would really affect the population of the species they eat.",1,2
8682,Invasive is the ability to invade or take over something.,0,1
8684,Invasive is moving into another area like when the pythons had move into another area.,1,0
8697,The significance of the word invasive is when pythons are invating the south of the U.S and are becoming a problem. They have invaded about a third of the contenantas United States.,0,1
8702,"The significance of the word invasive is basiclly invading to go where not belonged as said in paragraph 6,"" MacInnes contends that the government overestimates the treat posed by invasive reptiles.""",1,0
8705,The word invasive specify to the rest of the species that the species might be spreading around the world which can be dangerous but also harmful.,1,0
8719,Invasive is significant tom the article because it means invasion. The pythons are invading. The invasion of pythons are killing other animals.,0,1
8722,"""Invasive"" is a word in the article that is showing how the author feels about the subject. If the author cared for the reptiles, they might use a nicer sounding word, such as what Rob Roy MacInnes used, ""introduced"", (7). The author probably does not like the reptiles being spoken of.",1,0
8723,"The article is saying that reptiles are an invasive species because they don't belong as pets MacInnes disagrees. He said the term ""invasive species"" is unfair. ""They're introduced"" I think that 'invasive' is passing judgement'. Reptiles are pets to those who like them, but invasive to those who don't.",0,1
8725,"The word 'invasive"" is significant to this article. It is so significant because this article stresses the difference between generalists. Such as a python are very dangerous and tend to be spreading and breeding in many areas. Invasive animals are non-native and are spreading hefore they become extinct",1,2
8732,"The significance of the word ""invasive"" is because in the story MacInnes wants to import some commercialy attractive animals. But, the U.S Fish and wildlife service won't let him. They don't want to invade the species by importing them but MacInnes thinks they're ""introduced,"" and ""invasive"" is passing judgement.",0,1
8742,"From the usage of the word ""invasive"" in the context I figured it meant growing population of out of the country species. This word is significant to the text because that's how pythons were labeled. MacInnes made a statement saying,"" .... I think 'invasive' is passing judgement."" Biologist felt that these "" invasive"" creatures are "" major threat to biodiversity.""",1,2
8755,"The significance of the word ""invasive"" is that the government overestimates the threat posed by the reptiles that ar invasive and are a major threat to humans.",0,1
8761,"The word invasive signifies invading or conquering. The article uses this word, invasive, to describe those reptile species such as the python and the Nile monitor lizard who are capable of adapting and reproduce, and have quickly began to invade or dominant those habitats in which they were once foreign to such as the Everglades National Park.",1,2
8777,"The word invasive means that that animal or species can easily adapt to their surrounding and make a new home. But this is by their own will, if a human brings them into an area it will be different.",0,1
8780,"The significance of the word ""invasive"" in the article is that there judging the animals because is a huge threat to the natural animals and environment.",1,0
8790,"I believe the word ""Invasive"" means an animal or something that wants to take over. The pythons want to take over the U.S.",0,1
8792,"The significance of the word invasive is that species from different places I not from the U.S, are finding their way here and they are species that don't actuall around humans. These are generally the reptiles that can be harmful.",0,1
8793,"Invasive is basically when someone intrudes your space, without knowing. If the pythons increase population and spread overtime we will feel invasive. We dont want phythons bothering us, because it's scary and invasive.",0,1
8800,"The significance of the word invasive in the article is to show that some people call wild animals such as shakes pet and others call them wild animals.Some invasive animal are crocodiles, a scorpion,rattlesnake,a boa constructor and a cobra.",1,0
8801,"The word ""invasive""is a key word in the article.Thats because the reptiles are called ""invasive species"". It refers to how the reptile eat and live in different environments.",0,1
8804,"The word invasive is unfair according to MacInnes invasive categorieses the dangerous species such as pythons, Fiji island iguanas and the ratiated tortoises.",0,1
8826,"The word ""invasive"" as to mean invading .The species in the article are indeed invading other animals & humans habitat & many are not happy it.",1,0
8833,"The author refers to the animals as ''invasive'' because they are brought into a new habitat, and change its ecosystem.",0,1
8834,"The word ""invasive"" in this article is being used to describe reptiles which are also known as generalist. ""Even the term invasive species is unfair"" he said. They're introduced. I think that invasive is passing judgement. This shows they are reffering to invasive species as a negative and in the article it even says how they are major threats.",0,1
8835,"The significance of the word ""invasive"" is that it describes an area, or areas, that have been conquered, or in other words, ""Taken over"". For example, this passage shows and tells of the invasion of ""invasive specie""",0,1
8837,"The title of the story mentioned the word ""invasive"", the word has an important significance to the rest of the article. The author included the positive and negative side of the reptile argument to eliminate bias. Invasive refers to the negative side. As the author noted, biologists say that invasive species inherited by natural predators are major threats to biodiversity.The word invasive refers to this argument that new reptiles are dangerous.",1,2
8855,"The significance of the word invasive means that something is different or odd. In the article Mac Innes says, ""Event the term invasive species is unfair, they're introduced. I think that 'invasive' is passing judgement"". Also the articles title is one man's pet, another's invasive species. This is what I think invasive means and how it is significant.",1,0
8862,"The significance of the word invasive is invasion. It shouldn't be where it's supposed to and in this article pythons are eating alligators, there going out where there not supposed to.",0,1
8863,"The significance of the word invasive to this article is that many reptiles have basically invaded about one third of the United States already. Pythons have already breaded abundantly in the Everglades, as stated in the article, it says that the pythons have become invasive and has become dangerous to five endangered species in the Florida keys.",1,2
8864,"The significance of the word ""invasive"" to the rest of the article is that some people disagree on how the word is used they're introduced.I think that inasive is passing a judgement of the pythons,he said to me its on introduction.There's different ways of using the word.They only use it once in the article.",0,1
8873,"Invasive would mean bringing the creature where they  should be, where they don't belong you know they shouldn't be here.",1,0
8884,Invasive means a kind of animal that is not native to a place starts to inhabit it usally causing damage to the native species. In this artical it talks about the swamp rat found in Florida was track only to be found in the stomach of a snake. The snakes down there are not native to Florida.,2,1
